Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
407.800,32.208377,42.625566,699.445,4410.053,4058.885,3752.809,1407.412,-1211.935,-166.938,-5.122,-4.756,-4.239
407.900,32.208170,42.623803,699.455,4410.194,4058.764,3752.792,1406.900,-1212.411,-167.362,-5.122,-4.756,-4.239
408.000,32.207962,42.622039,699.464,4410.334,4058.642,3752.776,1406.388,-1212.887,-167.786,-5.122,-4.756,-4.239
408.100,32.207754,42.620275,699.473,4410.475,4058.521,3752.759,1405.876,-1213.362,-168.210,-5.122,-4.756,-4.239
408.200,32.207546,42.618512,699.482,4410.616,4058.400,3752.742,1405.364,-1213.838,-168.633,-5.122,-4.755,-4.239
408.300,32.207338,42.616748,699.491,4410.756,4058.278,3752.725,1404.851,-1214.313,-169.057,-5.123,-4.755,-4.239
408.400,32.207131,42.614985,699.500,4410.896,4058.157,3752.708,1404.339,-1214.789,-169.481,-5.123,-4.755,-4.239
408.500,32.206923,42.613221,699.508,4411.037,4058.035,3752.691,1403.827,-1215.264,-169.905,-5.123,-4.755,-4.239
408.600,32.206715,42.611458,699.517,4411.177,4057.914,3752.674,1403.314,-1215.740,-170.329,-5.123,-4.754,-4.239
408.700,32.206507,42.609694,699.526,4411.318,4057.792,3752.657,1402.802,-1216.215,-170.753,-5.123,-4.754,-4.239
408.800,32.206299,42.607931,699.534,4411.458,4057.671,3752.640,1402.290,-1216.691,-171.177,-5.124,-4.754,-4.239
408.900,32.206091,42.606167,699.543,4411.598,4057.549,3752.623,1401.777,-1217.166,-171.601,-5.124,-4.754,-4.239
409.000,32.205883,42.604404,699.551,4411.738,4057.427,3752.606,1401.265,-1217.641,-172.024,-5.124,-4.754,-4.239
409.100,32.205675,42.602640,699.560,4411.878,4057.305,3752.589,1400.753,-1218.117,-172.448,-5.124,-4.753,-4.239
409.200,32.205467,42.600877,699.568,4412.018,4057.183,3752.571,1400.240,-1218.592,-172.872,-5.124,-4.753,-4.239
409.300,32.205260,42.599113,699.576,4412.158,4057.062,3752.554,1399.728,-1219.067,-173.296,-5.125,-4.753,-4.238
409.400,32.205052,42.597350,699.584,4412.298,4056.940,3752.537,1399.215,-1219.543,-173.720,-5.125,-4.753,-4.238
409.500,32.204844,42.595587,699.592,4412.438,4056.818,3752.519,1398.703,-1220.018,-174.144,-5.125,-4.752,-4.238
409.600,32.204636,42.593823,699.600,4412.578,4056.696,3752.502,1398.190,-1220.493,-174.567,-5.125,-4.752,-4.238
409.700,32.204428,42.592060,699.608,4412.718,4056.574,3752.484,1397.678,-1220.968,-174.991,-5.126,-4.752,-4.238
409.800,32.204220,42.590296,699.616,4412.858,4056.451,3752.467,1397.165,-1221.443,-175.415,-5.126,-4.752,-4.238
409.900,32.204012,42.588533,699.623,4412.997,4056.329,3752.449,1396.652,-1221.919,-175.839,-5.126,-4.752,-4.238
410.000,32.203803,42.586770,699.631,4413.137,4056.207,3752.432,1396.140,-1222.394,-176.263,-5.126,-4.751,-4.238
410.100,32.203595,42.585006,699.639,4413.276,4056.085,3752.414,1395.627,-1222.869,-176.687,-5.126,-4.751,-4.238
410.200,32.203387,42.583243,699.646,4413.416,4055.962,3752.396,1395.115,-1223.344,-177.110,-5.127,-4.751,-4.238
410.300,32.203179,42.581480,699.653,4413.555,4055.840,3752.379,1394.602,-1223.819,-177.534,-5.127,-4.751,-4.238
410.400,32.202971,42.579716,699.661,4413.695,4055.718,3752.361,1394.089,-1224.294,-177.958,-5.127,-4.750,-4.238
410.500,32.202763,42.577953,699.668,4413.834,4055.595,3752.343,1393.577,-1224.769,-178.382,-5.127,-4.750,-4.238
410.600,32.202555,42.576190,699.675,4413.974,4055.473,3752.325,1393.064,-1225.244,-178.806,-5.127,-4.750,-4.238
410.700,32.202347,42.574426,699.682,4414.113,4055.350,3752.307,1392.551,-1225.719,-179.229,-5.128,-4.750,-4.238
410.800,32.202139,42.572663,699.689,4414.252,4055.228,3752.289,1392.038,-1226.194,-179.653,-5.128,-4.749,-4.238
410.900,32.201931,42.570900,699.696,4414.391,4055.105,3752.271,1391.526,-1226.669,-180.077,-5.128,-4.749,-4.238
411.000,32.201722,42.569136,699.703,4414.530,4054.982,3752.253,1391.013,-1227.144,-180.501,-5.128,-4.749,-4.238
411.100,32.201514,42.567373,699.710,4414.670,4054.860,3752.235,1390.500,-1227.619,-180.925,-5.128,-4.749,-4.238
411.200,32.201306,42.565610,699.717,4414.809,4054.737,3752.217,1389.987,-1228.094,-181.348,-5.129,-4.749,-4.238
411.300,32.201098,42.563847,699.723,4414.948,4054.614,3752.199,1389.474,-1228.569,-181.772,-5.129,-4.748,-4.238
411.400,32.200890,42.562083,699.730,4415.086,4054.491,3752.181,1388.961,-1229.043,-182.196,-5.129,-4.748,-4.238
411.500,32.200681,42.560320,699.736,4415.225,4054.368,3752.162,1388.448,-1229.518,-182.620,-5.129,-4.748,-4.238
411.600,32.200473,42.558557,699.743,4415.364,4054.245,3752.144,1387.935,-1229.993,-183.044,-5.130,-4.748,-4.238
411.700,32.200265,42.556794,699.749,4415.503,4054.122,3752.126,1387.422,-1230.468,-183.467,-5.130,-4.747,-4.238
411.800,32.200057,42.555030,699.755,4415.642,4053.999,3752.107,1386.909,-1230.942,-183.891,-5.130,-4.747,-4.238
411.900,32.199848,42.553267,699.761,4415.780,4053.876,3752.089,1386.396,-1231.417,-184.315,-5.130,-4.747,-4.238
412.000,32.199640,42.551504,699.767,4415.919,4053.753,3752.071,1385.883,-1231.892,-184.739,-5.130,-4.747,-4.238
412.100,32.199432,42.549741,699.773,4416.057,4053.630,3752.052,1385.370,-1232.367,-185.162,-5.131,-4.747,-4.238
412.200,32.199223,42.547978,699.779,4416.196,4053.506,3752.034,1384.857,-1232.841,-185.586,-5.131,-4.746,-4.238
412.300,32.199015,42.546214,699.785,4416.334,4053.383,3752.015,1384.344,-1233.316,-186.010,-5.131,-4.746,-4.237
412.400,32.198807,42.544451,699.791,4416.473,4053.260,3751.996,1383.831,-1233.790,-186.434,-5.131,-4.746,-4.237
412.500,32.198598,42.542688,699.797,4416.611,4053.136,3751.978,1383.318,-1234.265,-186.857,-5.131,-4.746,-4.237
412.600,32.198390,42.540925,699.802,4416.750,4053.013,3751.959,1382.805,-1234.740,-187.281,-5.132,-4.745,-4.237
412.700,32.198181,42.539162,699.808,4416.888,4052.889,3751.940,1382.292,-1235.214,-187.705,-5.132,-4.745,-4.237
412.800,32.197973,42.537399,699.813,4417.026,4052.766,3751.921,1381.778,-1235.689,-188.129,-5.132,-4.745,-4.237
412.900,32.197765,42.535635,699.819,4417.164,4052.642,3751.903,1381.265,-1236.163,-188.552,-5.132,-4.745,-4.237
413.000,32.197556,42.533872,699.824,4417.302,4052.519,3751.884,1380.752,-1236.638,-188.976,-5.132,-4.745,-4.237
413.100,32.197348,42.532109,699.829,4417.440,4052.395,3751.865,1380.239,-1237.112,-189.400,-5.133,-4.744,-4.237
413.200,32.197139,42.530346,699.835,4417.578,4052.271,3751.846,1379.725,-1237.586,-189.823,-5.133,-4.744,-4.237
413.300,32.196931,42.528583,699.840,4417.716,4052.147,3751.827,1379.212,-1238.061,-190.247,-5.133,-4.744,-4.237
413.400,32.196722,42.526820,699.845,4417.854,4052.023,3751.808,1378.699,-1238.535,-190.671,-5.133,-4.744,-4.237
413.500,32.196514,42.525057,699.850,4417.992,4051.900,3751.789,1378.185,-1239.010,-191.095,-5.134,-4.743,-4.237
413.600,32.196305,42.523294,699.854,4418.130,4051.776,3751.770,1377.672,-1239.484,-191.518,-5.134,-4.743,-4.237
413.700,32.196097,42.521531,699.859,4418.267,4051.652,3751.750,1377.159,-1239.958,-191.942,-5.134,-4.743,-4.237
413.800,32.195888,42.519768,699.864,4418.405,4051.528,3751.731,1376.645,-1240.432,-192.366,-5.134,-4.743,-4.237
413.900,32.195680,42.518005,699.869,4418.543,4051.404,3751.712,1376.132,-1240.907,-192.789,-5.134,-4.743,-4.237
414.000,32.195471,42.516242,699.873,4418.680,4051.279,3751.693,1375.618,-1241.381,-193.213,-5.135,-4.742,-4.237
414.100,32.195263,42.514479,699.878,4418.818,4051.155,3751.673,1375.105,-1241.855,-193.637,-5.135,-4.742,-4.237
414.200,32.195054,42.512716,699.882,4418.955,4051.031,3751.654,1374.591,-1242.329,-194.060,-5.135,-4.742,-4.237
414.300,32.194845,42.510953,699.886,4419.093,4050.907,3751.634,1374.078,-1242.804,-194.484,-5.135,-4.742,-4.237
414.400,32.194637,42.509190,699.891,4419.230,4050.783,3751.615,1373.564,-1243.278,-194.908,-5.135,-4.741,-4.237
414.500,32.194428,42.507427,699.895,4419.368,4050.658,3751.595,1373.051,-1243.752,-195.332,-5.136,-4.741,-4.237
414.600,32.194220,42.505664,699.899,4419.505,4050.534,3751.576,1372.537,-1244.226,-195.755,-5.136,-4.741,-4.237
414.700,32.194011,42.503901,699.903,4419.642,4050.409,3751.556,1372.024,-1244.700,-196.179,-5.136,-4.741,-4.237
414.800,32.193802,42.502138,699.907,4419.779,4050.285,3751.537,1371.510,-1245.174,-196.603,-5.136,-4.741,-4.237
414.900,32.193594,42.500375,699.911,4419.916,4050.160,3751.517,1370.996,-1245.648,-197.026,-5.137,-4.740,-4.237
415.000,32.193385,42.498612,699.914,4420.053,4050.036,3751.497,1370.483,-1246.122,-197.450,-5.137,-4.740,-4.237
415.100,32.193176,42.496849,699.918,4420.190,4049.911,3751.478,1369.969,-1246.596,-197.874,-5.137,-4.740,-4.237
415.200,32.192967,42.495086,699.922,4420.327,4049.786,3751.458,1369.455,-1247.070,-198.297,-5.137,-4.740,-4.237
415.300,32.192759,42.493323,699.925,4420.464,4049.662,3751.438,1368.942,-1247.544,-198.721,-5.137,-4.739,-4.237
415.400,32.192550,42.491560,699.929,4420.601,4049.537,3751.418,1368.428,-1248.018,-199.145,-5.138,-4.739,-4.237
415.500,32.192341,42.489797,699.932,4420.738,4049.412,3751.398,1367.914,-1248.492,-199.568,-5.138,-4.739,-4.237
415.600,32.192132,42.488034,699.936,4420.875,4049.287,3751.378,1367.400,-1248.966,-199.992,-5.138,-4.739,-4.236
415.700,32.191924,42.486271,699.939,4421.012,4049.162,3751.358,1366.887,-1249.440,-200.416,-5.138,-4.739,-4.236
415.800,32.191715,42.484508,699.942,4421.148,4049.037,3751.338,1366.373,-1249.913,-200.839,-5.138,-4.738,-4.236
415.900,32.191506,42.482745,699.945,4421.285,4048.912,3751.318,1365.859,-1250.387,-201.263,-5.139,-4.738,-4.236
416.000,32.191297,42.480982,699.948,4421.421,4048.787,3751.298,1365.345,-1250.861,-201.686,-5.139,-4.738,-4.236
416.100,32.191088,42.479220,699.951,4421.558,4048.662,3751.278,1364.831,-1251.335,-202.110,-5.139,-4.738,-4.236
416.200,32.190879,42.477457,699.954,4421.694,4048.537,3751.257,1364.317,-1251.809,-202.534,-5.139,-4.737,-4.236
416.300,32.190671,42.475694,699.957,4421.831,4048.412,3751.237,1363.803,-1252.282,-202.957,-5.140,-4.737,-4.236
416.400,32.190462,42.473931,699.959,4421.967,4048.287,3751.217,1363.289,-1252.756,-203.381,-5.140,-4.737,-4.236
416.500,32.190253,42.472168,699.962,4422.103,4048.161,3751.196,1362.775,-1253.230,-203.805,-5.140,-4.737,-4.236
416.600,32.190044,42.470405,699.965,4422.240,4048.036,3751.176,1362.261,-1253.703,-204.228,-5.140,-4.737,-4.236
416.700,32.189835,42.468642,699.967,4422.376,4047.910,3751.156,1361.747,-1254.177,-204.652,-5.140,-4.736,-4.236
416.800,32.189626,42.466880,699.969,4422.512,4047.785,3751.135,1361.233,-1254.651,-205.075,-5.141,-4.736,-4.236
416.900,32.189417,42.465117,699.972,4422.648,4047.660,3751.115,1360.719,-1255.124,-205.499,-5.141,-4.736,-4.236
417.000,32.189208,42.463354,699.974,4422.784,4047.534,3751.094,1360.205,-1255.598,-205.923,-5.141,-4.736,-4.236
417.100,32.188999,42.461591,699.976,4422.920,4047.408,3751.073,1359.691,-1256.071,-206.346,-5.141,-4.735,-4.236
417.200,32.188790,42.459828,699.978,4423.056,4047.283,3751.053,1359.177,-1256.545,-206.770,-5.142,-4.735,-4.236
417.300,32.188581,42.458066,699.980,4423.192,4047.157,3751.032,1358.663,-1257.018,-207.193,-5.142,-4.735,-4.236
417.400,32.188372,42.456303,699.982,4423.328,4047.031,3751.011,1358.148,-1257.492,-207.617,-5.142,-4.735,-4.236
417.500,32.188163,42.454540,699.984,4423.464,4046.906,3750.990,1357.634,-1257.965,-208.041,-5.142,-4.735,-4.236
417.600,32.187954,42.452777,699.986,4423.599,4046.780,3750.970,1357.120,-1258.439,-208.464,-5.142,-4.734,-4.236
417.700,32.187745,42.451014,699.988,4423.735,4046.654,3750.949,1356.606,-1258.912,-208.888,-5.143,-4.734,-4.236
417.800,32.187536,42.449252,699.989,4423.871,4046.528,3750.928,1356.091,-1259.386,-209.311,-5.143,-4.734,-4.236
417.900,32.187327,42.447489,699.991,4424.006,4046.402,3750.907,1355.577,-1259.859,-209.735,-5.143,-4.734,-4.236
418.000,32.187118,42.445726,699.992,4424.142,4046.276,3750.886,1355.063,-1260.332,-210.159,-5.143,-4.733,-4.236
418.100,32.186909,42.443963,699.994,4424.277,4046.150,3750.865,1354.548,-1260.806,-210.582,-5.143,-4.733,-4.236
418.200,32.186700,42.442201,699.995,4424.413,4046.024,3750.844,1354.034,-1261.279,-211.006,-5.144,-4.733,-4.236
418.300,32.186491,42.440438,699.996,4424.548,4045.898,3750.823,1353.520,-1261.752,-211.429,-5.144,-4.733,-4.236
418.400,32.186281,42.438675,699.997,4424.683,4045.772,3750.801,1353.005,-1262.226,-211.853,-5.144,-4.733,-4.236
418.500,32.186072,42.436913,699.999,4424.819,4045.645,3750.780,1352.491,-1262.699,-212.277,-5.144,-4.732,-4.236
418.600,32.185863,42.435150,700.000,4424.954,4045.519,3750.759,1351.976,-1263.172,-212.700,-5.145,-4.732,-4.236
418.700,32.185654,42.433387,700.001,4425.089,4045.393,3750.738,1351.462,-1263.645,-213.124,-5.145,-4.732,-4.236
418.800,32.185445,42.431624,700.001,4425.224,4045.266,3750.716,1350.948,-1264.119,-213.547,-5.145,-4.732,-4.236
418.900,32.185236,42.429862,700.002,4425.359,4045.140,3750.695,1350.433,-1264.592,-213.971,-5.145,-4.732,-4.236
419.000,32.185026,42.428099,700.003,4425.494,4045.013,3750.674,1349.918,-1265.065,-214.394,-5.145,-4.731,-4.236
419.100,32.184817,42.426336,700.004,4425.629,4044.887,3750.652,1349.404,-1265.538,-214.818,-5.146,-4.731,-4.236
419.200,32.184608,42.424574,700.004,4425.764,4044.760,3750.631,1348.889,-1266.011,-215.241,-5.146,-4.731,-4.236
419.300,32.184399,42.422811,700.005,4425.899,4044.634,3750.609,1348.375,-1266.484,-215.665,-5.146,-4.731,-4.235
419.400,32.184189,42.421048,700.005,4426.034,4044.507,3750.588,1347.860,-1266.957,-216.089,-5.146,-4.730,-4.235
419.500,32.183980,42.419286,700.005,4426.169,4044.380,3750.566,1347.345,-1267.430,-216.512,-5.147,-4.730,-4.235
419.600,32.183771,42.417523,700.006,4426.303,4044.253,3750.544,1346.831,-1267.903,-216.936,-5.147,-4.730,-4.235
419.700,32.183561,42.415760,700.006,4426.438,4044.127,3750.522,1346.316,-1268.376,-217.359,-5.147,-4.730,-4.235
419.800,32.183352,42.413998,700.006,4426.573,4044.000,3750.501,1345.801,-1268.849,-217.783,-5.147,-4.730,-4.235
419.900,32.183143,42.412235,700.006,4426.707,4043.873,3750.479,1345.287,-1269.322,-218.206,-5.147,-4.729,-4.235
420.000,32.182933,42.410473,700.006,4426.842,4043.746,3750.457,1344.772,-1269.795,-218.630,-5.148,-4.729,-4.235
420.100,32.182724,42.408710,700.006,4426.976,4043.619,3750.435,1344.257,-1270.268,-219.053,-5.148,-4.729,-4.235
420.200,32.182515,42.406947,700.005,4427.110,4043.492,3750.413,1343.742,-1270.741,-219.477,-5.148,-4.729,-4.235
420.300,32.182305,42.405185,700.005,4427.245,4043.365,3750.391,1343.228,-1271.214,-219.900,-5.148,-4.728,-4.235
420.400,32.182096,42.403422,700.005,4427.379,4043.238,3750.369,1342.713,-1271.686,-220.324,-5.148,-4.728,-4.235
420.500,32.181886,42.401660,700.004,4427.513,4043.110,3750.347,1342.198,-1272.159,-220.747,-5.149,-4.728,-4.235
420.600,32.181677,42.399897,700.004,4427.648,4042.983,3750.325,1341.683,-1272.632,-221.171,-5.149,-4.728,-4.235
420.700,32.181468,42.398134,700.003,4427.782,4042.856,3750.303,1341.168,-1273.105,-221.594,-5.149,-4.728,-4.235
420.800,32.181258,42.396372,700.003,4427.916,4042.729,3750.281,1340.653,-1273.578,-222.018,-5.149,-4.727,-4.235
420.900,32.181049,42.394609,700.002,4428.050,4042.601,3750.259,1340.138,-1274.050,-222.441,-5.150,-4.727,-4.235
421.000,32.180839,42.392847,700.001,4428.184,4042.474,3750.236,1339.623,-1274.523,-222.865,-5.150,-4.727,-4.235
421.100,32.180630,42.391084,700.000,4428.318,4042.346,3750.214,1339.108,-1274.996,-223.288,-5.150,-4.727,-4.235
421.200,32.180420,42.389322,699.999,4428.452,4042.219,3750.192,1338.593,-1275.468,-223.712,-5.150,-4.727,-4.235
421.300,32.180211,42.387559,699.998,4428.585,4042.091,3750.169,1338.078,-1275.941,-224.136,-5.150,-4.726,-4.235
421.400,32.180001,42.385797,699.997,4428.719,4041.964,3750.147,1337.563,-1276.414,-224.559,-5.151,-4.726,-4.235
421.500,32.179792,42.384034,699.996,4428.853,4041.836,3750.124,1337.048,-1276.886,-224.982,-5.151,-4.726,-4.235
421.600,32.179582,42.382271,699.994,4428.987,4041.708,3750.102,1336.533,-1277.359,-225.406,-5.151,-4.726,-4.235
421.700,32.179372,42.380509,699.993,4429.120,4041.580,3750.079,1336.018,-1277.831,-225.829,-5.151,-4.725,-4.235
421.800,32.179163,42.378746,699.992,4429.254,4041.453,3750.057,1335.503,-1278.304,-226.253,-5.152,-4.725,-4.235
421.900,32.178953,42.376984,699.990,4429.387,4041.325,3750.034,1334.988,-1278.776,-226.676,-5.152,-4.725,-4.235
422.000,32.178744,42.375221,699.989,4429.521,4041.197,3750.011,1334.472,-1279.249,-227.100,-5.152,-4.725,-4.235
422.100,32.178534,42.373459,699.987,4429.654,4041.069,3749.989,1333.957,-1279.721,-227.523,-5.152,-4.725,-4.235
422.200,32.178324,42.371696,699.985,4429.788,4040.941,3749.966,1333.442,-1280.194,-227.947,-5.152,-4.724,-4.235
422.300,32.178115,42.369934,699.983,4429.921,4040.813,3749.943,1332.927,-1280.666,-228.370,-5.153,-4.724,-4.235
422.400,32.177905,42.368171,699.981,4430.054,4040.685,3749.920,1332.411,-1281.139,-228.794,-5.153,-4.724,-4.235
422.500,32.177695,42.366409,699.979,4430.187,4040.557,3749.897,1331.896,-1281.611,-229.217,-5.153,-4.724,-4.235
422.600,32.177486,42.364647,699.977,4430.321,4040.428,3749.874,1331.381,-1282.083,-229.641,-5.153,-4.723,-4.235
422.700,32.177276,42.362884,699.975,4430.454,4040.300,3749.851,1330.865,-1282.556,-230.064,-5.154,-4.723,-4.235
422.800,32.177066,42.361122,699.973,4430.587,4040.172,3749.828,1330.350,-1283.028,-230.488,-5.154,-4.723,-4.235
422.900,32.176856,42.359359,699.971,4430.720,4040.044,3749.805,1329.835,-1283.500,-230.911,-5.154,-4.723,-4.235
423.000,32.176647,42.357597,699.968,4430.853,4039.915,3749.782,1329.319,-1283.973,-231.335,-5.154,-4.723,-4.235
423.100,32.176437,42.355834,699.966,4430.986,4039.787,3749.759,1328.804,-1284.445,-231.758,-5.154,-4.722,-4.235
423.200,32.176227,42.354072,699.964,4431.119,4039.658,3749.736,1328.288,-1284.917,-232.182,-5.155,-4.722,-4.235
423.300,32.176017,42.352309,699.961,4431.251,4039.530,3749.713,1327.773,-1285.389,-232.605,-5.155,-4.722,-4.235
423.400,32.175808,42.350547,699.958,4431.384,4039.401,3749.689,1327.257,-1285.861,-233.029,-5.155,-4.722,-4.235
423.500,32.175598,42.348785,699.956,4431.517,4039.273,3749.666,1326.742,-1286.334,-233.452,-5.155,-4.722,-4.235
423.600,32.175388,42.347022,699.953,4431.649,4039.144,3749.643,1326.226,-1286.806,-233.875,-5.156,-4.721,-4.234
423.700,32.175178,42.345260,699.950,4431.782,4039.015,3749.619,1325.711,-1287.278,-234.299,-5.156,-4.721,-4.234
423.800,32.174968,42.343497,699.947,4431.915,4038.887,3749.596,1325.195,-1287.750,-234.722,-5.156,-4.721,-4.234
423.900,32.174758,42.341735,699.944,4432.047,4038.758,3749.572,1324.679,-1288.222,-235.146,-5.156,-4.721,-4.234
424.000,32.174548,42.339973,699.941,4432.180,4038.629,3749.549,1324.164,-1288.694,-235.569,-5.156,-4.720,-4.234
424.100,32.174338,42.338210,699.937,4432.312,4038.500,3749.525,1323.648,-1289.166,-235.993,-5.157,-4.720,-4.234
424.200,32.174129,42.336448,699.934,4432.444,4038.371,3749.502,1323.132,-1289.638,-236.416,-5.157,-4.720,-4.234
424.300,32.173919,42.334685,699.931,4432.577,4038.242,3749.478,1322.617,-1290.110,-236.840,-5.157,-4.720,-4.234
424.400,32.173709,42.332923,699.927,4432.709,4038.113,3749.454,1322.101,-1290.582,-237.263,-5.157,-4.720,-4.234
424.500,32.173499,42.331161,699.924,4432.841,4037.984,3749.430,1321.585,-1291.054,-237.686,-5.158,-4.719,-4.234
424.600,32.173289,42.329398,699.920,4432.973,4037.855,3749.407,1321.069,-1291.526,-238.110,-5.158,-4.719,-4.234
424.700,32.173079,42.327636,699.917,4433.105,4037.726,3749.383,1320.554,-1291.998,-238.533,-5.158,-4.719,-4.234
424.800,32.172869,42.325873,699.913,4433.237,4037.596,3749.359,1320.038,-1292.470,-238.957,-5.158,-4.719,-4.234
424.900,32.172659,42.324111,699.909,4433.369,4037.467,3749.335,1319.522,-1292.942,-239.380,-5.159,-4.719,-4.234
425.000,32.172449,42.322349,699.905,4433.501,4037.338,3749.311,1319.006,-1293.414,-239.804,-5.159,-4.718,-4.234
425.100,32.172239,42.320586,699.901,4433.633,4037.209,3749.287,1318.490,-1293.885,-240.227,-5.159,-4.718,-4.234
425.200,32.172029,42.318824,699.897,4433.765,4037.079,3749.263,1317.974,-1294.357,-240.650,-5.159,-4.718,-4.234
425.300,32.171819,42.317062,699.893,4433.897,4036.950,3749.239,1317.458,-1294.829,-241.074,-5.159,-4.718,-4.234
425.400,32.171609,42.315299,699.889,4434.028,4036.820,3749.215,1316.942,-1295.301,-241.497,-5.160,-4.718,-4.234
425.500,32.171398,42.313537,699.885,4434.160,4036.691,3749.191,1316.427,-1295.773,-241.921,-5.160,-4.717,-4.234
425.600,32.171188,42.311775,699.880,4434.292,4036.561,3749.166,1315.911,-1296.244,-242.344,-5.160,-4.717,-4.234
425.700,32.170978,42.310012,699.876,4434.423,4036.431,3749.142,1315.395,-1296.716,-242.767,-5.160,-4.717,-4.234
425.800,32.170768,42.308250,699.871,4434.555,4036.302,3749.118,1314.878,-1297.188,-243.191,-5.161,-4.717,-4.234
425.900,32.170558,42.306488,699.867,4434.686,4036.172,3749.093,1314.362,-1297.659,-243.614,-5.161,-4.716,-4.234
426.000,32.170348,42.304726,699.862,4434.818,4036.042,3749.069,1313.846,-1298.131,-244.038,-5.161,-4.716,-4.234
426.100,32.170138,42.302963,699.857,4434.949,4035.912,3749.045,1313.330,-1298.603,-244.461,-5.161,-4.716,-4.234
426.200,32.169927,42.301201,699.852,4435.080,4035.782,3749.020,1312.814,-1299.074,-244.884,-5.161,-4.716,-4.234
426.300,32.169717,42.299439,699.848,4435.211,4035.652,3748.996,1312.298,-1299.546,-245.308,-5.162,-4.716,-4.234
426.400,32.169507,42.297676,699.843,4435.343,4035.522,3748.971,1311.782,-1300.017,-245.731,-5.162,-4.715,-4.234
